EmployeeID,Salary,EffectiveDate,Bonus,SalaryType,PayFrequency,Currency,AdjustmentReason,PreviousSalary
NE-2017-8698,1364466,2023-12-17,540222,Commission,Annually,INR,Promotion,411501
SA-2012-4512,998631,2023-09-09,210890,Commission,Monthly,INR,Promotion,696274
IT-2009-2140,91857,2024-06-26,15320,Base,Monthly,INR,Cost of Living Adjustment,87462
IT-2015-7854,1864355,2023-09-11,564250,Commission,Annually,INR,Promotion,100950
FR-2021-7782,1852282,2024-06-10,410912,Commission,Monthly,INR,Performance Bonus,1486278
SO-2013-1345,1274686,2023-10-31,156041,Base,Annually,INR,Performance Bonus,1196697
GE-2015-5544,200634,2024-06-12,67004,Commission,Monthly,INR,Cost of Living Adjustment,70220
CL-2017-5059,1404717,2023-12-27,97657,Commission,Annually,INR,Promotion,1009431
NE-2016-3951,75189,2024-02-20,25985,Base,Monthly,INR,Performance Bonus,55509
FR-2019-7880,1325324,2023-09-28,404541,Base,Annually,INR,Promotion,909093
OP-2010-6811,708653,2024-01-29,240493,Commission,Annually,INR,Performance Bonus,24067
SA-2011-7229,1174687,2024-08-02,456718,Base,Annually,INR,Performance Bonus,777451
DA-2023-7365,52457,2024-06-18,7996,Commission,Monthly,INR,Performance Bonus,22502
CL-2017-6952,1725464,2024-06-12,216648,Commission,Monthly,INR,Promotion,985136
HU-2019-8070,1381069,2024-06-21,122689,Base,Monthly,INR,Promotion,1080637
DE-2013-8726,646751,2024-03-06,134988,Commission,Annually,INR,Performance Bonus,417896
IT-2022-3896,1155862,2024-05-22,303510,Base,Monthly,INR,Promotion,305502
MA-2018-8840,859082,2024-02-14,123081,Base,Annually,INR,Performance Bonus,570875
SO-2023-9120,1581448,2024-03-20,281322,Base,Annually,INR,Performance Bonus,1035489
FI-2020-8572,1428988,2023-12-02,317250,Base,Monthly,INR,Performance Bonus,185573
PR-2015-4425,1255421,2023-08-09,245412,Commission,Monthly,INR,Promotion,1077698
SO-2013-1779,1048569,2023-10-06,228591,Base,Monthly,INR,Promotion,362861
IT-2019-9635,1019709,2023-09-13,398530,Commission,Monthly,INR,Performance Bonus,628529
FR-2017-5897,580255,2023-10-03,35170,Base,Annually,INR,Promotion,53614
IT-2013-2448,1467993,2023-12-27,8356,Commission,Annually,INR,Performance Bonus,289331
CL-2014-5772,1435376,2024-06-25,114814,Base,Monthly,INR,Promotion,201626
PR-2009-5663,282477,2023-08-16,22590,Base,Monthly,INR,Promotion,263490
OP-2009-5754,1536722,2023-09-11,241704,Commission,Monthly,INR,Cost of Living Adjustment,420322
SO-2011-6985,1596341,2024-07-22,338527,Base,Monthly,INR,Cost of Living Adjustment,382734
NE-2018-9819,267753,2024-01-11,46733,Commission,Monthly,INR,Performance Bonus,210444
CL-2018-3840,279373,2024-06-03,33172,Commission,Annually,INR,Performance Bonus,273065
CL-2010-4713,288298,2024-04-05,60582,Commission,Annually,INR,Performance Bonus,264151
CU-2014-1262,1453818,2024-04-21,167316,Commission,Monthly,INR,Performance Bonus,1166806
CL-2016-1495,317818,2024-03-23,104878,Base,Monthly,INR,Performance Bonus,118098
DA-2023-2480,1087558,2024-06-30,332371,Commission,Annually,INR,Cost of Living Adjustment,778641
DE-2022-1382,1559940,2024-04-08,432400,Base,Monthly,INR,Cost of Living Adjustment,148580
FR-2012-6107,1946221,2023-12-26,229776,Base,Annually,INR,Performance Bonus,1197443
CL-2019-7961,1830679,2024-04-07,163035,Base,Monthly,INR,Promotion,1376523
DA-2023-6089,372764,2024-05-16,80827,Commission,Monthly,INR,Performance Bonus,55452
CL-2023-3299,283121,2024-07-20,59983,Commission,Monthly,INR,Performance Bonus,84913
PR-2012-7850,365230,2024-02-09,64756,Base,Monthly,INR,Promotion,84092
NE-2023-5389,1703531,2024-05-24,436065,Commission,Monthly,INR,Performance Bonus,529242
CY-2015-9819,989303,2023-10-24,55523,Base,Annually,INR,Promotion,317093
FR-2023-4266,1954814,2024-04-25,781463,Base,Monthly,INR,Cost of Living Adjustment,1181263
GE-2018-9814,800129,2023-11-26,78547,Base,Monthly,INR,Performance Bonus,792973
GE-2010-3886,1684201,2023-11-09,132305,Base,Monthly,INR,Performance Bonus,822491
FR-2009-8794,1318557,2024-02-03,464014,Base,Monthly,INR,Performance Bonus,239319
DA-2023-5112,80254,2023-09-02,21706,Commission,Annually,INR,Promotion,60509
HU-2014-6218,1245499,2024-05-01,51157,Commission,Annually,INR,Performance Bonus,212825
SY-2023-2811,266048,2023-09-11,2666,Base,Annually,INR,Performance Bonus,112879
CU-2017-7560,489130,2024-07-14,33939,Commission,Annually,INR,Performance Bonus,66995
SO-2015-8427,611608,2023-08-22,147533,Commission,Annually,INR,Promotion,123675
PR-2010-5028,1611555,2023-10-22,396791,Base,Monthly,INR,Cost of Living Adjustment,1554320
FR-2013-2837,1846985,2023-11-22,321613,Commission,Monthly,INR,Promotion,1768183
FR-2016-7921,1048278,2024-04-16,91810,Commission,Annually,INR,Promotion,349860
DE-2009-3204,1327544,2023-12-22,284974,Base,Monthly,INR,Promotion,1302544
GE-2009-2649,959388,2023-09-21,60152,Base,Monthly,INR,Promotion,649397
FI-2016-9581,1575120,2024-07-10,55086,Commission,Monthly,INR,Cost of Living Adjustment,1464462
OP-2018-8986,794325,2024-06-28,294762,Commission,Monthly,INR,Promotion,354776
DA-2011-4908,506210,2024-01-30,165845,Commission,Annually,INR,Performance Bonus,134625
SO-2022-7067,196115,2024-01-04,15083,Base,Annually,INR,Promotion,185635
CL-2011-2143,150832,2023-12-15,15048,Base,Annually,INR,Performance Bonus,104651
PR-2022-2303,35349,2024-02-28,10876,Base,Annually,INR,Cost of Living Adjustment,34432
DA-2023-7718,1170250,2024-04-09,357426,Commission,Monthly,INR,Performance Bonus,574980
SO-2022-8786,724057,2024-07-30,203715,Base,Annually,INR,Performance Bonus,141366
SO-2021-2180,1230539,2023-12-07,214587,Commission,Annually,INR,Cost of Living Adjustment,666982
SO-2009-6182,679516,2024-01-27,74837,Commission,Monthly,INR,Cost of Living Adjustment,200251
HU-2018-8442,1318061,2023-09-25,244820,Base,Monthly,INR,Performance Bonus,632986
CL-2013-9716,1729783,2023-10-11,27586,Commission,Monthly,INR,Promotion,1002681
HU-2012-3144,1126327,2024-07-17,7922,Base,Annually,INR,Performance Bonus,565728
SA-2019-8446,1882991,2024-02-04,690907,Commission,Annually,INR,Performance Bonus,963749
PR-2014-6963,497466,2023-11-28,165723,Base,Monthly,INR,Promotion,353177
DA-2013-2736,1780684,2024-04-09,619927,Base,Monthly,INR,Cost of Living Adjustment,1723526
NE-2019-2817,1871194,2023-10-25,579028,Commission,Annually,INR,Promotion,1477972
SO-2017-3497,437874,2023-08-09,154901,Base,Monthly,INR,Promotion,167775
IT-2021-6761,1175673,2024-01-12,242146,Base,Annually,INR,Cost of Living Adjustment,738052
CU-2011-5907,75624,2024-05-02,14819,Base,Annually,INR,Performance Bonus,44982
CL-2010-7771,1785588,2024-07-06,271372,Base,Monthly,INR,Performance Bonus,988212
CY-2020-4847,1745591,2023-08-17,465833,Commission,Monthly,INR,Performance Bonus,749991
FI-2014-8831,662848,2023-11-18,263417,Base,Annually,INR,Cost of Living Adjustment,485278
DA-2019-5639,1715509,2024-04-04,680346,Commission,Annually,INR,Cost of Living Adjustment,1707363
SA-2017-5910,975397,2023-11-05,60461,Commission,Monthly,INR,Promotion,865780
DA-2020-2794,1092602,2024-03-27,134475,Base,Annually,INR,Cost of Living Adjustment,411481
MA-2014-2028,577859,2023-12-13,214914,Base,Annually,INR,Promotion,576510
DE-2016-7273,87453,2024-07-06,26196,Base,Monthly,INR,Performance Bonus,58516
SY-2014-4001,1063494,2024-02-05,117009,Base,Monthly,INR,Promotion,862080
PR-2019-2652,1195875,2024-05-18,272328,Commission,Monthly,INR,Performance Bonus,24783
OP-2017-1827,637031,2023-10-03,136308,Commission,Annually,INR,Promotion,596127
PR-2021-6994,1965201,2024-01-04,649135,Commission,Annually,INR,Cost of Living Adjustment,1307158
SA-2013-6374,1678551,2024-07-28,98387,Commission,Monthly,INR,Promotion,824182
FI-2014-4972,1587902,2023-09-17,242235,Base,Annually,INR,Cost of Living Adjustment,744869
DE-2022-6238,676271,2024-03-23,180852,Commission,Annually,INR,Cost of Living Adjustment,610082
SY-2010-9607,49528,2023-10-12,2398,Base,Monthly,INR,Promotion,49216
HU-2016-9369,512893,2024-03-20,64173,Commission,Annually,INR,Cost of Living Adjustment,134904
HU-2023-4363,701765,2024-01-18,209469,Base,Annually,INR,Cost of Living Adjustment,361961
CY-2017-2383,303559,2024-06-29,45883,Base,Monthly,INR,Cost of Living Adjustment,168618
OP-2010-1218,1702608,2024-03-28,166247,Base,Annually,INR,Promotion,1265412
PR-2018-8897,1974324,2023-11-24,442402,Base,Annually,INR,Promotion,113768
OP-2009-7672,1047625,2023-08-14,139566,Base,Annually,INR,Performance Bonus,734965
SO-2023-1863,284797,2024-04-26,81091,Commission,Annually,INR,Cost of Living Adjustment,240226
GE-2015-2569,423800,2024-05-09,90340,Base,Annually,INR,Promotion,361712
OP-2011-5992,176427,2023-09-19,57861,Commission,Monthly,INR,Performance Bonus,73674
CY-2018-7979,1038472,2023-11-02,144040,Commission,Monthly,INR,Cost of Living Adjustment,27056
FI-2016-4026,512544,2024-07-04,55183,Commission,Annually,INR,Promotion,81037
SY-2011-9228,1716268,2023-10-12,531654,Base,Monthly,INR,Promotion,573041
SY-2011-6837,1998688,2024-02-28,395291,Commission,Monthly,INR,Promotion,602901
FR-2014-8390,1522982,2023-12-20,189106,Base,Annually,INR,Performance Bonus,846382
IT-2010-2099,520861,2024-02-03,188533,Base,Monthly,INR,Performance Bonus,429723
FI-2022-2479,1170130,2024-07-30,174759,Commission,Annually,INR,Cost of Living Adjustment,1044553
NE-2009-9740,1812619,2024-01-03,156743,Base,Annually,INR,Cost of Living Adjustment,843256
FI-2022-3503,646913,2024-07-22,211086,Base,Annually,INR,Cost of Living Adjustment,619435
GE-2023-4497,1002721,2024-03-07,118976,Base,Annually,INR,Performance Bonus,157096
IT-2010-1289,1581099,2023-11-12,492385,Base,Annually,INR,Promotion,1512273
SO-2019-9899,1611243,2024-04-20,157774,Base,Annually,INR,Performance Bonus,131713
IT-2012-7331,1615581,2024-04-12,204645,Commission,Annually,INR,Performance Bonus,1377772
HU-2019-7091,582187,2024-04-28,80006,Base,Monthly,INR,Promotion,365567
SO-2023-6048,1149797,2023-12-05,415391,Base,Annually,INR,Cost of Living Adjustment,1085864
GE-2021-5723,216342,2023-09-19,74782,Commission,Monthly,INR,Cost of Living Adjustment,209948
DA-2020-7892,1653415,2023-10-07,351789,Commission,Annually,INR,Performance Bonus,80461
FI-2014-5579,367867,2024-07-21,146569,Base,Monthly,INR,Cost of Living Adjustment,161397
CL-2015-4322,1970648,2024-01-16,433826,Commission,Monthly,INR,Cost of Living Adjustment,605640
OP-2013-3046,1976129,2023-11-29,513749,Commission,Annually,INR,Promotion,1008925
DA-2018-1138,1468684,2023-12-13,152516,Base,Annually,INR,Cost of Living Adjustment,627264
DA-2009-2065,648595,2023-11-06,5670,Base,Annually,INR,Cost of Living Adjustment,600763
GE-2018-2204,686770,2024-02-01,130727,Base,Monthly,INR,Cost of Living Adjustment,682389
CY-2011-1331,1539309,2024-01-11,388011,Commission,Monthly,INR,Promotion,1349440
HU-2012-5833,1793640,2024-04-29,681624,Base,Monthly,INR,Promotion,874587
MA-2018-9461,1095893,2024-03-13,110680,Base,Annually,INR,Cost of Living Adjustment,967197
PR-2009-4731,1661818,2023-09-25,98619,Commission,Monthly,INR,Promotion,883394
SA-2016-9062,631248,2024-06-24,166473,Commission,Monthly,INR,Cost of Living Adjustment,279624
CL-2014-8914,1106770,2023-11-07,183920,Base,Annually,INR,Promotion,872626
FI-2011-9892,267176,2023-10-27,68119,Commission,Monthly,INR,Cost of Living Adjustment,264875
CU-2020-8866,1142365,2024-06-08,311480,Commission,Annually,INR,Promotion,1010943
PR-2014-2270,1946666,2023-11-03,207876,Commission,Annually,INR,Performance Bonus,532836
IT-2021-6328,580948,2023-09-21,172016,Base,Annually,INR,Cost of Living Adjustment,435893
SO-2018-9162,340568,2023-12-04,72959,Commission,Annually,INR,Performance Bonus,323544
GE-2009-6836,340832,2024-01-13,67380,Base,Annually,INR,Cost of Living Adjustment,229968
SA-2013-6152,1994839,2024-05-08,81218,Base,Monthly,INR,Cost of Living Adjustment,1946227
MA-2011-3202,1751404,2024-06-27,628163,Base,Annually,INR,Cost of Living Adjustment,899436
SY-2010-4576,557204,2023-12-03,148631,Commission,Annually,INR,Cost of Living Adjustment,59527
SY-2015-9170,1677660,2023-08-07,414302,Commission,Monthly,INR,Promotion,1099057
SO-2017-5572,1262970,2024-07-17,295002,Commission,Annually,INR,Performance Bonus,230172
IT-2023-8326,705254,2023-09-06,66080,Base,Monthly,INR,Cost of Living Adjustment,115663
SO-2012-7642,416249,2024-03-15,34312,Base,Monthly,INR,Performance Bonus,103441
FR-2020-2007,430944,2024-04-19,106466,Commission,Annually,INR,Promotion,95475
DE-2018-3088,1708882,2023-11-06,221825,Commission,Annually,INR,Performance Bonus,990131
IT-2017-5097,174367,2023-12-08,20237,Commission,Monthly,INR,Promotion,112070
PR-2022-9252,99698,2024-02-15,18871,Base,Monthly,INR,Cost of Living Adjustment,71950
SO-2017-4132,235104,2024-02-11,85132,Base,Monthly,INR,Promotion,104450
FR-2023-2350,1537870,2023-11-25,517513,Base,Monthly,INR,Promotion,884873
DA-2022-3932,1614963,2024-05-19,82038,Base,Monthly,INR,Cost of Living Adjustment,783526
CU-2018-6831,1273032,2023-10-05,68795,Commission,Annually,INR,Promotion,1161307
OP-2018-3728,1453174,2023-11-28,354814,Base,Monthly,INR,Promotion,1120633
PR-2012-3787,1403727,2024-06-09,394319,Commission,Annually,INR,Promotion,404697
IT-2021-3749,84479,2023-11-01,25058,Base,Annually,INR,Cost of Living Adjustment,57991
SY-2014-3083,942601,2023-10-31,185636,Commission,Monthly,INR,Promotion,617163
NE-2011-9533,1837898,2024-03-09,445156,Commission,Annually,INR,Cost of Living Adjustment,1765985
DE-2015-4800,552890,2024-03-22,174003,Commission,Annually,INR,Performance Bonus,230232
FI-2013-3350,40991,2023-12-29,9317,Commission,Annually,INR,Performance Bonus,28963
CL-2015-6031,1881375,2023-11-25,233881,Commission,Monthly,INR,Performance Bonus,782621
FR-2016-5433,1259931,2024-06-16,261580,Base,Monthly,INR,Promotion,999041
NE-2022-8231,342119,2023-08-30,118291,Commission,Annually,INR,Cost of Living Adjustment,66786
FI-2022-9496,1701286,2024-05-19,638695,Base,Annually,INR,Promotion,744136
CL-2022-5085,715235,2024-06-13,200549,Commission,Monthly,INR,Promotion,129966
DA-2016-5233,1774364,2024-01-17,64888,Base,Annually,INR,Cost of Living Adjustment,1675902
CL-2019-3979,363973,2023-10-28,134986,Base,Monthly,INR,Cost of Living Adjustment,211900
HU-2020-9347,1782038,2024-01-06,496201,Base,Monthly,INR,Promotion,47626
HU-2021-8816,1605192,2024-06-02,33071,Commission,Monthly,INR,Cost of Living Adjustment,1358944
SO-2016-8098,146435,2024-05-02,19641,Commission,Annually,INR,Promotion,31516
SY-2009-2523,29361,2024-06-27,4806,Commission,Annually,INR,Promotion,20237
IT-2019-5185,1776201,2024-05-21,635677,Commission,Monthly,INR,Performance Bonus,1444312
DA-2013-3650,696221,2023-12-07,14438,Commission,Monthly,INR,Performance Bonus,460755
CU-2018-2601,788964,2023-10-17,22882,Commission,Monthly,INR,Cost of Living Adjustment,441107
PR-2012-5797,1266650,2023-08-31,53903,Base,Annually,INR,Promotion,361145
SA-2012-9546,1471160,2024-08-04,359147,Base,Annually,INR,Performance Bonus,962260
SY-2020-8116,759648,2023-08-11,221810,Base,Annually,INR,Promotion,411472
SY-2015-4589,1173906,2023-09-22,357244,Base,Monthly,INR,Cost of Living Adjustment,948942
SY-2011-2987,1377255,2023-11-29,378384,Base,Annually,INR,Promotion,992006
DA-2023-3200,1921880,2023-11-17,122299,Commission,Monthly,INR,Promotion,1311179
SY-2014-2289,1630388,2024-07-17,401614,Commission,Monthly,INR,Performance Bonus,1168037
PR-2014-8957,1583812,2024-03-21,295207,Base,Monthly,INR,Cost of Living Adjustment,1197079
FR-2013-4720,838114,2024-03-08,84467,Commission,Monthly,INR,Cost of Living Adjustment,298581
SA-2009-7939,716876,2023-11-21,117358,Commission,Annually,INR,Performance Bonus,629470
SA-2018-7440,744244,2023-09-19,24663,Base,Annually,INR,Promotion,239520
PR-2020-9393,1376213,2024-04-02,463938,Base,Monthly,INR,Promotion,1282798
FI-2009-3838,1581061,2024-02-08,451383,Commission,Annually,INR,Performance Bonus,851505
OP-2009-4927,1548738,2023-09-28,540357,Base,Annually,INR,Performance Bonus,795742
SA-2017-6980,1389388,2023-09-10,191992,Commission,Annually,INR,Performance Bonus,614068
DA-2012-3317,1522771,2024-05-01,447296,Base,Monthly,INR,Cost of Living Adjustment,1468652
DA-2011-9792,1676054,2024-04-23,470187,Base,Annually,INR,Promotion,1399495
PR-2019-2017,1026776,2024-07-31,259974,Base,Annually,INR,Cost of Living Adjustment,381185
FI-2017-5103,1567873,2024-02-05,344489,Commission,Monthly,INR,Promotion,1087205
MA-2014-4722,104556,2024-04-20,40621,Commission,Annually,INR,Performance Bonus,23598
PR-2012-8560,1990366,2024-01-08,190954,Base,Annually,INR,Promotion,36364
PR-2022-9448,358710,2023-11-17,28013,Base,Monthly,INR,Performance Bonus,234215
MA-2015-2069,1975047,2024-03-29,742537,Base,Annually,INR,Performance Bonus,1875979
DA-2012-3389,1223748,2023-10-10,451118,Base,Monthly,INR,Cost of Living Adjustment,174941
FR-2014-4053,312286,2024-05-21,98165,Base,Monthly,INR,Cost of Living Adjustment,294629
DA-2023-9726,594738,2024-05-12,165456,Commission,Annually,INR,Cost of Living Adjustment,281959
CL-2018-6209,1585943,2023-11-22,363010,Base,Annually,INR,Promotion,1199044
CY-2023-9022,1055932,2024-06-08,328515,Commission,Monthly,INR,Cost of Living Adjustment,157317
CY-2022-7000,612322,2024-05-24,21082,Base,Annually,INR,Cost of Living Adjustment,80574
NE-2012-1746,1143763,2024-05-05,412328,Base,Annually,INR,Performance Bonus,627490
OP-2020-5165,1945167,2024-07-06,4203,Base,Monthly,INR,Cost of Living Adjustment,371509
PR-2020-4451,958426,2024-03-17,30955,Base,Monthly,INR,Promotion,164780
SA-2023-9896,1690776,2024-05-02,117875,Commission,Monthly,INR,Promotion,1508952
CL-2013-4113,755234,2024-03-07,47710,Base,Annually,INR,Cost of Living Adjustment,349943
MA-2017-9013,1382131,2024-05-29,232959,Base,Monthly,INR,Cost of Living Adjustment,258708
SY-2018-8273,1101760,2023-10-20,147777,Commission,Monthly,INR,Promotion,121708
CY-2019-2748,1735072,2024-03-28,659617,Commission,Annually,INR,Promotion,357131
DA-2011-7646,65576,2024-05-20,23023,Base,Annually,INR,Cost of Living Adjustment,55392
SO-2022-2938,115516,2023-08-27,13686,Commission,Annually,INR,Cost of Living Adjustment,66578
SY-2017-8695,1364199,2023-12-09,88790,Commission,Annually,INR,Performance Bonus,1022500
SO-2009-1139,1383407,2024-06-28,236419,Commission,Monthly,INR,Cost of Living Adjustment,239399
OP-2015-5471,1347046,2024-06-30,80798,Base,Annually,INR,Performance Bonus,513041
HU-2019-4922,365789,2024-01-05,7097,Base,Monthly,INR,Cost of Living Adjustment,161168
CY-2016-9421,1532868,2024-01-27,486378,Base,Annually,INR,Cost of Living Adjustment,764451
CU-2016-7948,1938534,2024-08-03,97545,Base,Annually,INR,Performance Bonus,142129
IT-2019-9450,654995,2024-01-06,196113,Base,Monthly,INR,Cost of Living Adjustment,387488
IT-2020-7301,151283,2023-12-29,14090,Commission,Annually,INR,Cost of Living Adjustment,85139
DA-2022-8435,1229212,2024-02-16,121066,Base,Annually,INR,Promotion,1108885
FR-2013-9035,36410,2024-05-11,4163,Base,Monthly,INR,Promotion,33298
FR-2021-9060,1578258,2023-10-13,327829,Commission,Annually,INR,Performance Bonus,207899
SY-2020-7281,1377942,2024-06-15,87647,Commission,Monthly,INR,Cost of Living Adjustment,1041385
SO-2011-5100,1977724,2023-10-11,514535,Commission,Annually,INR,Promotion,1110968
CY-2010-2474,1720252,2023-09-09,99992,Commission,Annually,INR,Cost of Living Adjustment,221358
DA-2013-7485,406199,2023-11-10,78362,Commission,Annually,INR,Performance Bonus,307665
SA-2010-4044,680635,2024-06-21,204326,Base,Annually,INR,Cost of Living Adjustment,471627
DA-2009-3868,520266,2023-09-07,12825,Base,Monthly,INR,Cost of Living Adjustment,76310
NE-2011-1425,1860742,2023-10-28,40315,Commission,Monthly,INR,Cost of Living Adjustment,1789223
SO-2012-7054,1953984,2024-05-04,302650,Commission,Annually,INR,Cost of Living Adjustment,955506
CY-2013-9500,1978694,2024-03-02,707898,Commission,Annually,INR,Cost of Living Adjustment,1458019
CL-2013-9210,1436162,2024-02-02,316577,Base,Annually,INR,Promotion,512813
DA-2015-1777,532123,2024-02-23,85318,Commission,Annually,INR,Performance Bonus,150371
IT-2016-1220,1263358,2024-01-21,204854,Commission,Monthly,INR,Performance Bonus,522263
PR-2012-2786,1973632,2023-10-10,52408,Base,Monthly,INR,Promotion,275531
PR-2011-6310,868451,2023-10-20,189973,Commission,Annually,INR,Promotion,287876
CL-2017-8651,1494991,2023-09-24,510496,Base,Annually,INR,Cost of Living Adjustment,875466
CL-2019-9181,400851,2023-10-14,76784,Base,Annually,INR,Promotion,92509
FR-2012-9882,924834,2024-05-21,9046,Base,Monthly,INR,Cost of Living Adjustment,680721
DA-2010-8488,1380801,2024-05-17,500526,Commission,Monthly,INR,Promotion,30940
NE-2022-2209,207353,2023-10-27,34263,Commission,Annually,INR,Promotion,114757
IT-2020-9779,386049,2023-12-21,80733,Base,Annually,INR,Promotion,163927
DA-2009-7010,1777880,2024-02-28,423382,Commission,Monthly,INR,Performance Bonus,1125524
PR-2020-6276,119762,2024-02-19,8924,Commission,Monthly,INR,Cost of Living Adjustment,22385
SA-2016-3931,486597,2023-09-03,82660,Commission,Annually,INR,Performance Bonus,129485
DA-2023-8670,859938,2024-03-20,104315,Commission,Monthly,INR,Promotion,816419
PR-2020-5352,1650467,2024-04-21,539119,Base,Monthly,INR,Promotion,1510180
IT-2022-3096,1909374,2024-05-10,711021,Base,Monthly,INR,Performance Bonus,548597
FI-2019-5357,573940,2023-11-05,168237,Commission,Annually,INR,Performance Bonus,352574
CY-2020-5809,492315,2023-09-19,171889,Commission,Monthly,INR,Performance Bonus,354324
FI-2013-6238,1635687,2023-10-14,147145,Commission,Annually,INR,Cost of Living Adjustment,1537200
FI-2017-7342,397930,2024-06-02,86508,Commission,Annually,INR,Cost of Living Adjustment,83413
HU-2011-4677,1270715,2024-07-30,444285,Base,Annually,INR,Performance Bonus,1017819
CU-2020-1026,1771895,2024-04-15,441235,Commission,Monthly,INR,Promotion,450162
PR-2013-5342,410779,2023-11-08,107702,Commission,Annually,INR,Promotion,213747
IT-2015-1513,1620761,2023-09-22,352570,Commission,Monthly,INR,Cost of Living Adjustment,1516431
IT-2009-6978,1424711,2023-12-12,154721,Base,Monthly,INR,Performance Bonus,550298
CY-2017-3497,279000,2023-12-08,93964,Base,Monthly,INR,Cost of Living Adjustment,147037
CU-2015-9527,349797,2023-12-24,101575,Commission,Monthly,INR,Cost of Living Adjustment,100220
SY-2017-4073,1289631,2023-08-22,44965,Base,Monthly,INR,Promotion,771564
DA-2018-3400,332225,2024-06-02,88712,Commission,Monthly,INR,Cost of Living Adjustment,80869
FI-2014-2219,776263,2023-09-02,276378,Commission,Annually,INR,Performance Bonus,271728
IT-2016-7458,959927,2024-02-11,336289,Commission,Annually,INR,Promotion,387820
PR-2023-2916,1438340,2023-08-12,337301,Commission,Annually,INR,Cost of Living Adjustment,1287555
GE-2012-5002,1500097,2023-08-22,252834,Base,Annually,INR,Cost of Living Adjustment,1347981
GE-2021-5368,984250,2023-09-01,7799,Commission,Annually,INR,Promotion,579555
SA-2015-3574,369364,2023-10-15,71808,Base,Annually,INR,Promotion,65613
FR-2009-8761,619673,2023-11-08,71079,Commission,Annually,INR,Cost of Living Adjustment,195434
PR-2019-1883,228263,2023-09-28,58682,Commission,Monthly,INR,Promotion,227471
GE-2019-5809,542131,2024-03-26,131298,Base,Annually,INR,Cost of Living Adjustment,216975
NE-2017-8976,606445,2024-02-06,101204,Commission,Monthly,INR,Promotion,574021
MA-2018-5517,387926,2023-11-21,113508,Commission,Monthly,INR,Promotion,365719
OP-2023-6754,1927277,2024-02-01,611695,Commission,Annually,INR,Performance Bonus,458614
MA-2023-9416,418225,2023-09-13,77341,Base,Monthly,INR,Promotion,377758
SA-2022-7885,953098,2024-07-22,278059,Commission,Annually,INR,Promotion,227265
GE-2020-3438,360393,2023-11-16,61957,Base,Monthly,INR,Performance Bonus,175509
PR-2011-5333,283990,2024-01-24,3569,Base,Monthly,INR,Cost of Living Adjustment,278765
GE-2020-9425,337120,2024-07-24,119316,Base,Monthly,INR,Performance Bonus,256908
PR-2021-4669,94263,2024-01-31,29596,Commission,Monthly,INR,Cost of Living Adjustment,66799
NE-2012-4447,1131538,2024-02-28,179696,Commission,Annually,INR,Cost of Living Adjustment,569768
HU-2020-8229,1560874,2024-06-04,382863,Commission,Monthly,INR,Cost of Living Adjustment,950198
GE-2019-1096,56788,2023-10-10,7197,Base,Annually,INR,Performance Bonus,48221
DA-2022-7096,1628228,2023-10-07,485650,Commission,Annually,INR,Promotion,1287502
PR-2015-6191,142773,2023-12-23,22112,Commission,Annually,INR,Promotion,99008
IT-2015-5048,317673,2023-11-22,103596,Base,Monthly,INR,Performance Bonus,140583
OP-2012-1439,1337691,2024-05-10,108011,Commission,Annually,INR,Performance Bonus,818404
FR-2017-2221,1683854,2023-12-09,509299,Commission,Monthly,INR,Performance Bonus,488825
IT-2022-2640,1735024,2024-04-03,341485,Commission,Annually,INR,Promotion,126956
IT-2011-5478,1923369,2024-02-01,441308,Commission,Annually,INR,Performance Bonus,354524
PR-2022-4036,84992,2024-03-23,26033,Commission,Annually,INR,Cost of Living Adjustment,69379
FI-2010-8644,595711,2024-05-04,21331,Commission,Annually,INR,Cost of Living Adjustment,398638
DE-2016-6531,632502,2024-04-08,37802,Commission,Monthly,INR,Cost of Living Adjustment,67771
CU-2023-4061,1672658,2023-12-07,654118,Base,Annually,INR,Promotion,1573953
CU-2009-3657,1780221,2023-12-02,603901,Base,Annually,INR,Performance Bonus,1224901
CL-2021-3393,1773247,2023-09-26,292591,Base,Monthly,INR,Promotion,731440
DA-2018-2683,1451675,2024-06-23,401471,Commission,Annually,INR,Cost of Living Adjustment,391131
NE-2013-9947,1270092,2024-06-13,441423,Commission,Annually,INR,Cost of Living Adjustment,1135017
CL-2015-1271,255472,2024-07-30,99760,Base,Annually,INR,Promotion,149591
DA-2009-6121,719345,2024-04-20,247608,Commission,Annually,INR,Promotion,138698
DA-2021-9581,1126334,2023-11-11,40605,Commission,Annually,INR,Promotion,335798
PR-2009-8164,1762171,2024-02-20,324364,Base,Monthly,INR,Cost of Living Adjustment,328807
NE-2010-6044,736397,2023-08-31,130347,Base,Annually,INR,Performance Bonus,659506
SO-2013-6652,1988345,2023-09-17,784958,Base,Monthly,INR,Cost of Living Adjustment,1055659
SO-2016-2828,1354048,2024-03-06,29847,Commission,Monthly,INR,Performance Bonus,846352
SA-2022-4817,651158,2023-10-25,193757,Base,Annually,INR,Promotion,499054
NE-2015-5070,241937,2023-11-26,13761,Base,Monthly,INR,Performance Bonus,125696
DE-2014-4346,304774,2024-06-02,36860,Commission,Annually,INR,Promotion,267389
OP-2020-6997,1671880,2024-03-29,363802,Commission,Monthly,INR,Promotion,1558231
